Date,Open,High,Low,Close,Adj Close,Volume
1998-10-15,16.299999,16.299999,16.299999,16.299999,10.879409,0
1998-10-16,16.440001,16.440001,16.440001,16.440001,10.972852,0
1998-10-19,16.530001,16.530001,16.530001,16.530001,11.032924,0
1998-10-20,16.549999,16.549999,16.549999,16.549999,11.046273,0
1998-10-21,16.639999,16.639999,16.639999,16.639999,11.106340,0
1998-10-22,16.770000,16.770000,16.770000,16.770000,11.193110,0
1998-10-23,16.650000,16.650000,16.650000,16.650000,11.113015,0
1998-10-26,16.680000,16.680000,16.680000,16.680000,11.133040,0
1998-10-27,16.570000,16.570000,16.570000,16.570000,11.059621,0
1998-10-28,16.620001,16.620001,16.620001,16.620001,11.092994,0
1998-10-29,16.900000,16.900000,16.900000,16.900000,11.279880,0
1998-10-30,17.090000,17.090000,17.090000,17.090000,11.406693,0
1998-11-02,17.299999,17.299999,17.299999,17.299999,11.546857,0
1998-11-03,17.219999,17.219999,17.219999,17.219999,11.493461,0
1998-11-04,17.410000,17.410000,17.410000,17.410000,11.620277,0
1998-11-05,17.650000,17.650000,17.650000,17.650000,11.780465,0
1998-11-06,17.760000,17.760000,17.760000,17.760000,11.853884,0
1998-11-09,17.590000,17.590000,17.590000,17.590000,11.740417,0
1998-11-10,17.570000,17.570000,17.570000,17.570000,11.727068,0
1998-11-11,17.450001,17.450001,17.450001,17.450001,11.646976,0
1998-11-12,17.400000,17.400000,17.400000,17.400000,11.613601,0
1998-11-13,17.530001,17.530001,17.530001,17.530001,11.700375,0
1998-11-16,17.690001,17.690001,17.690001,17.690001,11.807162,0
1998-11-17,17.740000,17.740000,17.740000,17.740000,11.840537,0
1998-11-18,17.820000,17.820000,17.820000,17.820000,11.893929,0
1998-11-19,17.950001,17.950001,17.950001,17.950001,11.980699,0
1998-11-20,18.120001,18.120001,18.120001,18.120001,12.094165,0
1998-11-23,18.500000,18.500000,18.500000,18.500000,12.347795,0
1998-11-24,18.420000,18.420000,18.420000,18.420000,12.294398,0
1998-11-25,18.490000,18.490000,18.490000,18.490000,12.341118,0
1998-11-27,18.570000,18.570000,18.570000,18.570000,12.394517,0
1998-11-30,18.129999,18.129999,18.129999,18.129999,12.100838,0
1998-12-01,18.309999,18.309999,18.309999,18.309999,12.220980,0
1998-12-02,18.250000,18.250000,18.250000,18.250000,12.180932,0
1998-12-03,17.920000,17.920000,17.920000,17.920000,11.960674,0
1998-12-04,18.340000,18.340000,18.340000,18.340000,12.241003,0
1998-12-07,18.510000,18.510000,18.510000,18.510000,12.354470,0
1998-12-08,18.410000,18.410000,18.410000,18.410000,12.287725,0
1998-12-09,18.440001,18.440001,18.440001,18.440001,12.307747,0
1998-12-10,18.160000,18.160000,18.160000,18.160000,12.120863,0
1998-12-11,18.180000,18.180000,18.180000,18.180000,12.134211,0
1998-12-14,17.790001,17.790001,17.790001,17.790001,11.873907,0
1998-12-15,18.129999,18.129999,18.129999,18.129999,12.100838,0
1998-12-16,18.110001,18.110001,18.110001,18.110001,12.087490,0
1998-12-17,18.400000,18.400000,18.400000,18.400000,12.281050,0
1998-12-18,18.340000,18.340000,18.340000,18.340000,12.359901,0
1998-12-21,18.570000,18.570000,18.570000,18.570000,12.514902,0
1998-12-22,18.590000,18.590000,18.590000,18.590000,12.528384,0
1998-12-23,18.969999,18.969999,18.969999,18.969999,12.784478,0
1998-12-24,18.940001,18.940001,18.940001,18.940001,12.764261,0
